id,product_id,name,price,stock,description
84,54,Core i5 7Y54 - 8GB RAM - 256GB SSD,1068.12,43,"Acer Swift 7 là dòng Ultrabook cao cấp sở hữu màn hình 13.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i5 7Y54 
xung nhịp 1.2 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 615 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.12kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1068.12 USD."
85,50,Core i5 7200U - 4GB RAM - 500GB HDD,477.14,28,"Acer Aspire ES1-572 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i5 7200U 
xung nhịp 2.5 GHz, 
kết hợp 4GB RAM và 500GB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 620 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Linux, 
trọng lượng chỉ 2.4kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 477.14 USD."
86,55,Core i5 8250U - 8GB RAM - 256GB SSD,914.76,20,"Acer Spin 5 là dòng 2 in 1 Convertible cao cấp sở hữu màn hình 13.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i5 8250U 
xung nhịp 1.6 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel UHD Graphics 620 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.5kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 914.76 USD."
87,53,A9-Series 9420 - 4GB RAM - 500GB HDD,432.0,34,"Acer Aspire 3 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý AMD A9-Series 9420 
xung nhịp 3.0 GHz, 
kết hợp 4GB RAM và 500GB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa AMD Radeon R5 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.1kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 432.0 USD."
88,56,Celeron Dual Core N3350 - 4GB RAM - 1TB HDD,375.84,15,"Acer Aspire A315-31 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Celeron Dual Core N3350 
xung nhịp 1.1 GHz, 
kết hợp 4GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 500 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.1kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 375.84 USD."
89,57,Core i7 8550U - 8GB RAM - 1TB HDD,804.6,20,"Acer Aspire A515-51G là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 8550U 
xung nhịp 1.8 GHz, 
kết hợp 8GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce MX130 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 804.6 USD."
90,58,Core i3 6006U - 4GB RAM - 1TB HDD,645.84,22,"Acer E5 774G là dòng Notebook cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1600 x 900, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i3 6006U 
xung nhịp 2.0 GHz, 
kết hợp 4GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce 940MX 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 3.3kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 645.84 USD."
91,59,Celeron Dual Core 3205U - 2GB RAM - 16GB SSD,214.92,32,"Acer Chromebook C910-C2ST là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Celeron Dual Core 3205U 
xung nhịp 1.5 GHz, 
kết hợp 2GB RAM và 16GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Chrome OS, 
trọng lượng chỉ 2.19kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 214.92 USD."
92,60,Celeron Dual Core 3205U - 4GB RAM - 16GB Flash Storage,387.72,33,"Acer Chromebook CB5-571-C1DZ là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Celeron Dual Core 3205U 
xung nhịp 1.5 GHz, 
kết hợp 4GB RAM và 16GB Flash Storage,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Chrome OS, 
trọng lượng chỉ 2.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 387.72 USD."
93,57,Core i7 8550U - 8GB RAM - 256GB SSD,908.28,30,"Acer Aspire A515-51G là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 8550U 
xung nhịp 1.8 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce MX150 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 908.28 USD."
94,61,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2806.92,5,"Acer Predator G9-793 là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1070 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 4.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2806.92 USD."
95,62,Core i3 7100U - 4GB RAM - 1TB HDD,538.92,31,"Acer Aspire E5-575 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i3 7100U 
xung nhịp 2.4 GHz, 
kết hợp 4GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 620 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.4kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 538.92 USD."
96,53,A9-Series 9420 - 4GB RAM - 256GB SSD,487.08,16,"Acer Aspire 3 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý AMD A9-Series 9420 
xung nhịp 3.0 GHz, 
kết hợp 4GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa AMD Radeon R5 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.1kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 487.08 USD."
97,63,Core i7 8550U - 8GB RAM - 256GB SSD,1027.08,25,"Acer Aspire A517-51G là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 8550U 
xung nhịp 1.8 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce MX150 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 3.0kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1027.08 USD."
98,64,Celeron Dual Core N3060 - 4GB RAM - 32GB Flash Storage,320.76,14,"Acer Chromebook C731-C78G là dòng Netbook cao cấp sở hữu màn hình 11.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Celeron Dual Core N3060 
xung nhịp 1.6 GHz, 
kết hợp 4GB RAM và 32GB Flash Storage,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 400 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Chrome OS, 
trọng lượng chỉ 1.25kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 320.76 USD."
99,65,Celeron Dual Core 3205U - 4GB RAM - 16GB SSD,225.72,11,"Acer Chromebook 15 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Celeron Dual Core 3205U 
xung nhịp 1.5 GHz, 
kết hợp 4GB RAM và 16GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Chrome OS, 
trọng lượng chỉ 2.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 225.72 USD."
100,66,Core i5 6200U - 8GB RAM - 256GB SSD,744.12,9,"Acer Aspire R7 là dòng 2 in 1 Convertible cao cấp sở hữu màn hình 13.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i5 6200U 
xung nhịp 2.3 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 520 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.6kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 744.12 USD."
101,67,Core i7 7700HQ - 8GB RAM - 256GB SSD,949.32,26,"Acer Aspire 7 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1050 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Linux, 
trọng lượng chỉ 2.5kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 949.32 USD."
102,56,Pentium Quad Core N4200 - 4GB RAM - 1TB HDD,321.84,35,"Acer Aspire A315-31 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1366 x 768, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Pentium Quad Core N4200 
xung nhịp 1.1 GHz, 
kết hợp 4GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Intel HD Graphics 505 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Linux, 
trọng lượng chỉ 2.1kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 321.84 USD."
103,68,Core i3 7130U - 4GB RAM - 1TB HDD,707.4,34,"Acer Aspire 5 là dòng Notebook cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i3 7130U 
xung nhịp 2.7 GHz, 
kết hợp 4GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce MX130 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 3.0kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 707.4 USD."
104,67,Core i7 7700HQ - 8GB RAM - 1TB HDD,913.68,35,"Acer Aspire 7 là dòng Notebook cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 8GB RAM và 1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1050 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Linux, 
trọng lượng chỉ 2.4kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 913.68 USD."
105,61,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2482.92,38,"Acer Predator G9-793 là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 4.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2482.92 USD."
106,69,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2449.29,49,"Msi GT62VR 7RE là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1070 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.94kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2449.29 USD."
107,70,Core i7 6700HQ - 8GB RAM - 128GB SSD +  1TB HDD,1594.2,40,"Msi GP62MVR 6RF là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 6700HQ 
xung nhịp 2.6 GHz, 
kết hợp 8GB RAM và 128GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1594.2 USD."
108,71,Core i7 6700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2104.91,13,"Msi GS73VR Stealth là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 6700HQ 
xung nhịp 2.6 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.43kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2104.91 USD."
109,72,Core i7 7700HQ - 8GB RAM - 256GB SSD,1456.92,19,"Msi Leopard GP72M là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 8GB RAM và 256GB SSD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1050 Ti 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.7kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1456.92 USD."
110,73,Core i7 6700HQ - 16GB RAM - 256GB SSD +  1TB HDD,1910.52,31,"Msi GS40 Phantom là dòng Gaming cao cấp sở hữu màn hình 14.0 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 6700HQ 
xung nhịp 2.6 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 970M 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.7kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1910.52 USD."
111,74,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2041.2,23,"Msi GE73VR 7RE là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.8kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2041.2 USD."
112,75,Core i7 6820HK - 16GB RAM - 128GB SSD +  1TB HDD,2374.92,45,"Msi Laptop MSI là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 6820HK 
xung nhịp 2.7 GHz, 
kết hợp 16GB RAM và 128GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 970M 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 4.14kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2374.92 USD."
113,76,Core i7 6700HQ - 8GB RAM - 128GB SSD +  1TB HDD,1262.52,24,"Msi GL62 6QF là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 6700HQ 
xung nhịp 2.6 GHz, 
kết hợp 8GB RAM và 128GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 960M 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.3kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1262.52 USD."
114,77,Core i7 7700HQ - 16GB RAM - 256GB SSD +  2TB HDD,2420.82,11,"Msi GS63VR 7RG là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  2TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1070 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.8kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2420.82 USD."
115,78,Core i5 7300HQ - 8GB RAM - 128GB SSD +  1TB HDD,1209.5,20,"Msi GL62M 7RD là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i5 7300HQ 
xung nhịp 2.5 GHz, 
kết hợp 8GB RAM và 128GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1050 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.2kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1209.5 USD."
116,79,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2428.92,19,"Msi GE73VR 7RF là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1070 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.8kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2428.92 USD."
117,80,Core i7 7700HQ - 16GB RAM - 512GB SSD +  1TB HDD,2698.92,15,"Msi GT73EVR 7RE là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 512GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1070 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 4.14kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2698.92 USD."
118,81,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2042.28,48,"Msi GS43VR 7RE là dòng Gaming cao cấp sở hữu màn hình 14.0 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.6kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2042.28 USD."
119,82,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,1942.92,7,"Msi GE63VR 7RE là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.4kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1942.92 USD."
120,83,Core i7 7700HQ - 8GB RAM - 128GB SSD +  1TB HDD,1287.14,32,"Msi GL72M 7RDX là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 8GB RAM và 128GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1050 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.7kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 1287.14 USD."
121,84,Core i7 7700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2191.32,29,"Msi GE72MVR 7RG là dòng Gaming cao cấp sở hữu màn hình 17.3 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 7700HQ 
xung nhịp 2.8 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1070 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 2.9kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2191.32 USD."
122,85,Core i7 6700HQ - 16GB RAM - 256GB SSD +  1TB HDD,2083.32,27,"Msi GS63VR 6RF là dòng Gaming cao cấp sở hữu màn hình 15.6 inch 
với độ phân giải 1920 x 1080, mang lại không gian hiển thị sắc nét và sống động.

Máy được trang bị bộ vi xử lý Intel Core i7 6700HQ 
xung nhịp 2.6 GHz, 
kết hợp 16GB RAM và 256GB SSD +  1TB HDD,
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Card đồ họa Nvidia GeForce GTX 1060 
giúp xử lý hình ảnh ổn định và mượt mà.

Thiết bị chạy hệ điều hành Windows 10, 
trọng lượng chỉ 1.8kg thuận tiện mang theo mỗi ngày.

Mức giá tham khảo khoảng 2083.32 USD."
